Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-02-11 12:00:00+00:00,97827.5,98163.703125,97729.8046875,98163.703125,657750016
2025-02-11 13:00:00+00:00,96896.2265625,97854.328125,96782.0,97807.0078125,0
2025-02-11 14:00:00+00:00,96998.9375,97261.3046875,96673.2109375,96673.2109375,421181440
2025-02-11 15:00:00+00:00,97030.46875,97232.390625,96730.421875,96985.125,0
2025-02-11 16:00:00+00:00,96344.03125,97037.6484375,96344.03125,97016.03125,230895616
2025-02-11 17:00:00+00:00,96099.7734375,96370.71875,96017.953125,96345.9140625,1153454080
2025-02-11 18:00:00+00:00,95507.0234375,96154.796875,95431.1796875,96154.796875,0
2025-02-11 19:00:00+00:00,95099.53125,95618.3203125,94893.171875,95449.8359375,1422061568
2025-02-11 20:00:00+00:00,95241.0625,95410.0546875,94985.9453125,95061.90625,1284599808
2025-02-11 21:00:00+00:00,96247.796875,96400.375,95251.0390625,95251.0390625,321191936
2025-02-11 22:00:00+00:00,95506.3046875,96470.1875,95506.3046875,96341.0703125,326344704
2025-02-11 23:00:00+00:00,95740.734375,95952.6171875,95548.796875,95564.1953125,846569472
2025-02-12 00:00:00+00:00,96075.5703125,96075.5703125,95699.7265625,95756.109375,914800640
2025-02-12 01:00:00+00:00,96161.03125,96206.3828125,95832.53125,96038.4921875,0
2025-02-12 02:00:00+00:00,95481.8125,96172.7421875,95429.6796875,96172.7421875,0
2025-02-12 03:00:00+00:00,95355.5078125,95693.640625,95125.9296875,95543.3828125,1016594432
2025-02-12 04:00:00+00:00,95496.1484375,95569.0078125,95281.578125,95281.578125,877510656
2025-02-12 05:00:00+00:00,95867.5703125,95871.109375,95498.34375,95515.2421875,0
2025-02-12 06:00:00+00:00,95806.0,95907.6328125,95736.15625,95878.03125,241672192
2025-02-12 07:00:00+00:00,96051.9765625,96148.9140625,95809.0,95822.0546875,119066624
2025-02-12 08:00:00+00:00,96325.3515625,96433.6484375,96060.2734375,96060.2734375,216997888
2025-02-12 09:00:00+00:00,96167.140625,96352.4296875,96055.8671875,96352.4296875,0
2025-02-12 10:00:00+00:00,95962.484375,96190.03125,95923.6875,96138.9140625,157736960
2025-02-12 11:00:00+00:00,96065.9375,96341.7109375,95972.828125,95972.828125,167464960
2025-02-12 12:00:00+00:00,96090.0859375,96333.953125,96087.8203125,96087.8203125,309661696
2025-02-12 13:00:00+00:00,95096.5234375,96564.8828125,94145.7890625,95993.9453125,3842019328
2025-02-12 14:00:00+00:00,95572.625,95594.203125,94564.6640625,94817.4609375,2344566784
2025-02-12 15:00:00+00:00,95778.6875,95899.3515625,94783.3046875,95442.5703125,2326253568
2025-02-12 16:00:00+00:00,96952.40625,96952.40625,95154.46875,95799.2890625,0
2025-02-12 17:00:00+00:00,97347.0703125,97613.5546875,96856.65625,96990.7578125,3808825344
2025-02-12 18:00:00+00:00,96930.75,97396.8828125,96679.0234375,97396.8828125,0
2025-02-12 19:00:00+00:00,97193.6484375,97250.25,96370.046875,96930.4609375,0
2025-02-12 20:00:00+00:00,97034.890625,97583.1171875,96987.828125,97200.71875,1728679936
2025-02-12 21:00:00+00:00,97695.609375,97862.5,96900.4375,96981.65625,15933440
2025-02-12 22:00:00+00:00,97900.7265625,98079.484375,97446.0078125,97667.2734375,1026949120
2025-02-12 23:00:00+00:00,97866.640625,98003.171875,97600.8359375,97830.8515625,230301696
2025-02-13 00:00:00+00:00,97810.3359375,97867.46875,97575.25,97867.46875,0
2025-02-13 01:00:00+00:00,98020.3203125,98086.703125,97769.765625,97817.140625,0
2025-02-13 02:00:00+00:00,97478.359375,97985.203125,97426.03125,97985.203125,0
2025-02-13 03:00:00+00:00,97502.5390625,97618.421875,97467.6015625,97469.453125,0
2025-02-13 04:00:00+00:00,96929.6875,97533.6171875,96826.1953125,97514.9375,0
2025-02-13 05:00:00+00:00,96679.1796875,96947.875,96528.984375,96947.875,1184083968
2025-02-13 06:00:00+00:00,95980.6875,96698.625,95817.078125,96659.9375,59428864
2025-02-13 07:00:00+00:00,96034.5625,96191.140625,95926.453125,96024.53125,868605952
2025-02-13 08:00:00+00:00,95942.09375,96157.015625,95783.96875,96078.6015625,16203776
2025-02-13 09:00:00+00:00,96243.484375,96265.21875,95878.5390625,95942.078125,522895360
2025-02-13 10:00:00+00:00,96152.9140625,96332.078125,96152.9140625,96262.421875,24805376
2025-02-13 11:00:00+00:00,95910.921875,96263.8828125,95691.6328125,96168.1484375,0
2025-02-13 12:00:00+00:00,95818.515625,96064.1875,95773.5546875,95925.2265625,511164416
2025-02-13 13:00:00+00:00,96139.5,96268.6015625,95752.640625,95823.8671875,0
2025-02-13 14:00:00+00:00,95906.03125,96105.6875,95463.8984375,96105.6875,0
2025-02-13 15:00:00+00:00,95925.8671875,96436.78125,95622.0546875,95777.7578125,0
2025-02-13 16:00:00+00:00,95294.9765625,95917.484375,95294.9765625,95917.484375,0
2025-02-13 17:00:00+00:00,95708.2109375,95997.65625,95375.1953125,95375.1953125,0
2025-02-13 18:00:00+00:00,95927.1796875,95942.984375,95381.3671875,95694.78125,0
2025-02-13 19:00:00+00:00,95656.7265625,96338.9609375,95628.4375,95970.65625,2053320704
2025-02-13 20:00:00+00:00,96261.8359375,96279.765625,95631.8046875,95631.8046875,0
2025-02-13 21:00:00+00:00,96459.5390625,96758.71875,96294.8515625,96294.8515625,0
2025-02-13 22:00:00+00:00,96426.03125,96606.4140625,96307.3515625,96475.9375,0
2025-02-13 23:00:00+00:00,96635.0234375,96635.0234375,96348.046875,96398.4375,0
2025-02-14 00:00:00+00:00,96768.0546875,96904.4609375,96598.671875,96619.46875,0
2025-02-14 01:00:00+00:00,96528.9921875,96874.921875,96410.453125,96771.515625,0
2025-02-14 02:00:00+00:00,96611.65625,96800.921875,96496.953125,96546.3046875,0
2025-02-14 03:00:00+00:00,97135.3046875,97163.3828125,96565.796875,96565.796875,0
2025-02-14 04:00:00+00:00,96762.8203125,97196.390625,96762.8203125,97128.875,0
2025-02-14 05:00:00+00:00,96718.59375,96887.8515625,96606.828125,96762.328125,198832128
2025-02-14 06:00:00+00:00,96852.765625,96852.765625,96637.140625,96691.8984375,0
2025-02-14 07:00:00+00:00,96987.0625,97068.9140625,96840.71875,96840.71875,0
2025-02-14 08:00:00+00:00,96881.6328125,97036.578125,96819.8828125,96959.125,0
2025-02-14 09:00:00+00:00,97125.2421875,97144.6953125,96869.1875,96882.3046875,488927232
2025-02-14 10:00:00+00:00,97033.7109375,97190.4609375,97007.9453125,97133.296875,128049152
2025-02-14 11:00:00+00:00,96908.1484375,97117.3203125,96850.2578125,97023.015625,0
2025-02-14 12:00:00+00:00,96649.3359375,96899.21875,96578.5078125,96899.21875,179136512
2025-02-14 13:00:00+00:00,96816.3984375,96963.0,96491.5078125,96659.71875,0
2025-02-14 14:00:00+00:00,97286.3125,97576.1171875,96622.0078125,96807.546875,0
2025-02-14 15:00:00+00:00,96957.0390625,97304.5,96385.234375,97304.5,224151552
2025-02-14 16:00:00+00:00,97517.9375,97517.9375,96585.59375,96946.6328125,0
2025-02-14 17:00:00+00:00,98700.9453125,98803.4921875,97182.59375,97654.90625,2136637440
2025-02-14 18:00:00+00:00,98278.984375,98694.6171875,98268.0234375,98557.3203125,1712160768
2025-02-14 19:00:00+00:00,97927.0,98446.6953125,97778.40625,98232.140625,0
2025-02-14 20:00:00+00:00,97062.3046875,98237.5625,97062.3046875,97971.6640625,88965120
2025-02-14 21:00:00+00:00,97487.7890625,97487.7890625,96774.5703125,97221.5234375,1486901248
2025-02-14 22:00:00+00:00,97098.171875,97563.03125,97016.3203125,97491.8828125,0
2025-02-14 23:00:00+00:00,97524.21875,97524.21875,97066.5546875,97132.53125,649467904
2025-02-15 00:00:00+00:00,97457.2109375,97502.3671875,97277.6484375,97502.3671875,141225984
2025-02-15 01:00:00+00:00,97812.96875,97813.6953125,97466.84375,97471.046875,0
2025-02-15 02:00:00+00:00,97839.375,97905.7421875,97656.984375,97807.7265625,0
2025-02-15 03:00:00+00:00,97699.7265625,97967.2734375,97666.6640625,97845.8984375,514560000
2025-02-15 04:00:00+00:00,97509.3046875,97783.59375,97509.3046875,97697.5234375,0
2025-02-15 05:00:00+00:00,97602.203125,97648.375,97491.1328125,97532.984375,0
2025-02-15 06:00:00+00:00,97488.203125,97661.3125,97466.09375,97604.9140625,0
2025-02-15 07:00:00+00:00,97391.671875,97530.515625,97390.5625,97493.484375,0
2025-02-15 08:00:00+00:00,97521.625,97558.09375,97333.7890625,97380.78125,589467648
2025-02-15 09:00:00+00:00,97559.6953125,97593.125,97460.2421875,97528.296875,0
2025-02-15 10:00:00+00:00,97694.234375,97724.453125,97465.6875,97567.0390625,0
2025-02-15 11:00:00+00:00,97623.078125,97674.109375,97508.7109375,97674.109375,481648640
2025-02-15 12:00:00+00:00,97779.9296875,97832.40625,97581.6953125,97625.125,0
2025-02-15 13:00:00+00:00,97758.671875,97909.6171875,97683.6015625,97784.375,0
2025-02-15 14:00:00+00:00,97621.984375,97742.4453125,97484.6796875,97742.4453125,0
2025-02-15 15:00:00+00:00,97640.9921875,97712.6640625,97595.0859375,97613.953125,0
2025-02-15 16:00:00+00:00,97533.25,97704.515625,97499.421875,97641.4921875,0
2025-02-15 17:00:00+00:00,97403.1171875,97571.9765625,97353.421875,97538.4140625,0
2025-02-15 18:00:00+00:00,97554.2265625,97598.0078125,97410.0625,97411.765625,0
2025-02-15 19:00:00+00:00,97574.125,97657.6171875,97552.1796875,97564.4453125,0
2025-02-15 20:00:00+00:00,97521.4765625,97637.3203125,97450.7578125,97562.640625,0
2025-02-15 21:00:00+00:00,97673.296875,97695.703125,97513.7734375,97513.7734375,0
2025-02-15 22:00:00+00:00,97531.109375,97743.703125,97465.3203125,97687.375,398751744
2025-02-15 23:00:00+00:00,97579.46875,97641.6015625,97464.0546875,97537.6328125,90080256
2025-02-16 00:00:00+00:00,97626.84375,97717.9140625,97586.359375,97586.359375,0
2025-02-16 01:00:00+00:00,97659.6171875,97669.0859375,97574.328125,97617.953125,0
2025-02-16 02:00:00+00:00,97534.625,97656.5625,97503.796875,97656.5625,645299200
2025-02-16 03:00:00+00:00,97558.046875,97560.921875,97472.5234375,97530.6875,0
2025-02-16 04:00:00+00:00,97536.15625,97573.3125,97497.953125,97559.0078125,600890368
2025-02-16 05:00:00+00:00,97618.9921875,97648.3515625,97493.84375,97539.375,0
2025-02-16 06:00:00+00:00,97500.890625,97625.2265625,97500.890625,97616.484375,0
2025-02-16 07:00:00+00:00,97243.625,97501.5234375,97234.515625,97501.5234375,0
2025-02-16 08:00:00+00:00,97176.921875,97333.859375,97167.5234375,97258.953125,860876800
2025-02-16 09:00:00+00:00,97370.4921875,97370.4921875,97086.625,97168.1015625,0
2025-02-16 10:00:00+00:00,97200.03125,97375.765625,97200.03125,97355.0390625,1209800704
2025-02-16 11:00:00+00:00,97338.5703125,97338.5703125,97190.859375,97205.5546875,0
2025-02-16 12:00:00+00:00,97133.28125,97343.0,97129.2109375,97343.0,603999232
2025-02-16 13:00:00+00:00,96888.46875,97205.0078125,96836.9375,97136.375,0
2025-02-16 14:00:00+00:00,96975.265625,97040.9609375,96696.9609375,96871.046875,582150144
2025-02-16 15:00:00+00:00,96984.8046875,97079.1953125,96962.515625,96978.2578125,0
2025-02-16 16:00:00+00:00,97050.1875,97118.984375,96921.3984375,96951.65625,0
2025-02-16 17:00:00+00:00,96954.6328125,97154.7265625,96954.6328125,97052.03125,0
2025-02-16 18:00:00+00:00,96919.5234375,96981.015625,96772.15625,96979.140625,0
2025-02-16 19:00:00+00:00,97065.0078125,97110.71875,96824.640625,96896.9296875,1290348544
2025-02-16 20:00:00+00:00,96927.671875,97152.484375,96898.65625,97068.1953125,0
2025-02-16 21:00:00+00:00,97159.875,97208.984375,96888.765625,96916.578125,161660928
2025-02-16 22:00:00+00:00,96878.7421875,97180.4765625,96656.0703125,97172.75,87073792
2025-02-16 23:00:00+00:00,96201.59375,96876.203125,96069.96875,96876.203125,1539189760
2025-02-17 00:00:00+00:00,96289.2890625,96414.9609375,96092.5078125,96137.8828125,684758016
2025-02-17 01:00:00+00:00,96508.5078125,96508.5078125,96154.0703125,96319.5,0
2025-02-17 02:00:00+00:00,96187.4375,96586.1484375,96187.4375,96510.25,19106816
2025-02-17 03:00:00+00:00,96230.0546875,96243.6875,96094.0625,96234.125,796747776
2025-02-17 04:00:00+00:00,96094.65625,96249.453125,96061.578125,96217.7578125,391282688
2025-02-17 05:00:00+00:00,96241.78125,96314.7265625,95865.640625,96052.0234375,112130048
2025-02-17 06:00:00+00:00,96371.0546875,96417.6328125,96243.546875,96252.8671875,1310777344
2025-02-17 07:00:00+00:00,96078.15625,96431.6875,95914.03125,96390.71875,566769664
2025-02-17 08:00:00+00:00,96156.5625,96293.5859375,95973.2890625,96080.671875,557676544
2025-02-17 09:00:00+00:00,96198.5,96304.15625,96113.890625,96154.84375,188229632
2025-02-17 10:00:00+00:00,96137.0546875,96387.421875,96073.6015625,96175.546875,0
2025-02-17 11:00:00+00:00,96065.359375,96277.875,96015.03125,96117.3828125,987707392
2025-02-17 12:00:00+00:00,96451.7578125,96480.7109375,96058.3671875,96058.3671875,0
2025-02-17 13:00:00+00:00,96390.5859375,96453.890625,96276.9140625,96453.890625,0
2025-02-17 14:00:00+00:00,96767.375,96990.8515625,96403.953125,96403.953125,2005573632
2025-02-17 15:00:00+00:00,95600.3515625,96886.78125,95600.3515625,96806.609375,385988608
2025-02-17 16:00:00+00:00,95394.640625,95936.0546875,95342.7734375,95675.4765625,2946060288
2025-02-17 17:00:00+00:00,95580.140625,95700.9140625,95327.359375,95343.5703125,107716608
2025-02-17 18:00:00+00:00,95334.546875,95757.546875,95281.796875,95567.6796875,1128994816
2025-02-17 19:00:00+00:00,95568.09375,95584.6171875,95243.546875,95328.78125,498837504
2025-02-17 20:00:00+00:00,96026.6015625,96245.7578125,95539.1171875,95554.03125,497520640
2025-02-17 21:00:00+00:00,96386.9765625,96386.9765625,95975.34375,96013.0625,0
2025-02-17 22:00:00+00:00,95936.9375,96403.34375,95866.609375,96403.34375,12853248
2025-02-17 23:00:00+00:00,95765.453125,96007.7578125,95738.75,95896.359375,0
2025-02-18 00:00:00+00:00,95595.15625,96014.375,95567.7734375,95774.21875,546478080
2025-02-18 01:00:00+00:00,96265.6796875,96265.6796875,95613.6328125,95613.6328125,0
2025-02-18 02:00:00+00:00,96054.390625,96311.9375,96037.515625,96261.15625,685152256
2025-02-18 03:00:00+00:00,96192.21875,96284.421875,96046.2265625,96046.2265625,0
2025-02-18 04:00:00+00:00,96056.078125,96287.5390625,95987.5390625,96186.234375,538640384
2025-02-18 05:00:00+00:00,95592.453125,96084.9609375,95591.265625,96048.265625,0
2025-02-18 06:00:00+00:00,95306.8671875,95631.125,95293.2734375,95598.0546875,1798959104
2025-02-18 07:00:00+00:00,95475.21875,95658.34375,95326.6484375,95342.8671875,62337024
2025-02-18 08:00:00+00:00,95228.6484375,95524.640625,95146.3125,95446.0234375,195129344
2025-02-18 09:00:00+00:00,95702.375,95707.28125,95206.3515625,95209.140625,0
2025-02-18 10:00:00+00:00,95733.3984375,95839.5625,95621.875,95758.4375,0
2025-02-18 11:00:00+00:00,95607.7265625,95746.25,95554.859375,95722.0546875,568115200
2025-02-18 12:00:00+00:00,96193.4375,96216.2265625,95606.1875,95620.4140625,148576256
2025-02-18 13:00:00+00:00,96216.2265625,96364.7109375,96132.7890625,96173.6796875,668819456
2025-02-18 14:00:00+00:00,95646.015625,96695.375,95469.2890625,96211.0859375,399593472
2025-02-18 15:00:00+00:00,95501.640625,95662.0234375,95292.8203125,95555.4296875,267593728
2025-02-18 16:00:00+00:00,94643.3984375,95576.09375,94636.359375,95513.6640625,0
2025-02-18 17:00:00+00:00,94095.6640625,94765.2734375,94084.515625,94619.0546875,1020100608
2025-02-18 18:00:00+00:00,93873.125,94262.46875,93582.7109375,93827.203125,1683660800
2025-02-18 19:00:00+00:00,94083.1953125,94326.828125,93410.84375,93908.8828125,2123788288
2025-02-18 20:00:00+00:00,94214.4453125,94393.03125,93739.703125,94058.4375,0
2025-02-18 21:00:00+00:00,94915.5546875,95231.1796875,94117.421875,94117.421875,1983064064
2025-02-18 22:00:00+00:00,95234.3828125,95418.609375,94878.515625,94986.0625,1434935296
2025-02-18 23:00:00+00:00,95524.3046875,95524.3046875,95242.3828125,95276.578125,319275008
2025-02-19 00:00:00+00:00,95269.75,95709.4453125,95262.734375,95607.8671875,1107456000
2025-02-19 01:00:00+00:00,95403.3984375,95403.3984375,95015.7109375,95330.4609375,380502016
2025-02-19 02:00:00+00:00,95735.453125,95891.9140625,95429.359375,95429.359375,1045356544
2025-02-19 03:00:00+00:00,95655.0078125,95747.7421875,95568.375,95747.7421875,0
2025-02-19 04:00:00+00:00,95249.1171875,95715.203125,95249.1171875,95706.09375,234881024
2025-02-19 05:00:00+00:00,95238.6953125,95293.3203125,95030.28125,95194.5234375,1076674560
2025-02-19 06:00:00+00:00,95576.34375,95576.34375,95212.171875,95260.5546875,0
2025-02-19 07:00:00+00:00,95661.5,95790.3359375,95565.8359375,95590.2578125,318529536
2025-02-19 08:00:00+00:00,95621.4921875,95810.375,95621.4921875,95648.7109375,0
2025-02-19 09:00:00+00:00,95947.8046875,95947.8046875,95605.9296875,95605.9296875,0
2025-02-19 10:00:00+00:00,96310.2890625,96396.5625,95893.265625,95893.265625,1493893120
2025-02-19 11:00:00+00:00,96359.7890625,96373.4296875,96225.140625,96304.7578125,81604608
2025-02-19 12:00:00+00:00,96187.515625,96477.3046875,96187.515625,96391.0078125,0
2025-02-19 13:00:00+00:00,96303.8515625,96452.875,96168.1875,96168.1875,202031104
2025-02-19 14:00:00+00:00,95855.46875,96686.515625,95855.46875,96313.109375,0
2025-02-19 15:00:00+00:00,95955.5859375,96362.2265625,95603.1328125,95744.4453125,0
2025-02-19 16:00:00+00:00,96245.8359375,96333.7734375,95929.3046875,95929.3046875,0
2025-02-19 17:00:00+00:00,96432.1640625,96461.5390625,96157.40625,96282.640625,0
2025-02-19 18:00:00+00:00,95661.71875,96382.4921875,95646.140625,96382.4921875,0
2025-02-19 19:00:00+00:00,96116.8984375,96134.859375,95469.34375,95648.2890625,134600704
2025-02-19 20:00:00+00:00,96208.5390625,96456.609375,96141.8984375,96173.3203125,0
2025-02-19 21:00:00+00:00,96292.7734375,96446.1640625,96053.90625,96109.453125,0
2025-02-19 22:00:00+00:00,96537.15625,96593.5390625,96279.0,96279.0,0
2025-02-19 23:00:00+00:00,96636.1015625,96820.328125,96536.1484375,96536.1484375,601972736
2025-02-20 00:00:00+00:00,96837.078125,96837.078125,96447.5,96628.3984375,0
2025-02-20 01:00:00+00:00,96720.0078125,96918.640625,96643.0234375,96813.7734375,692264960
2025-02-20 02:00:00+00:00,97201.8671875,97230.4609375,96747.8515625,96747.8515625,0
2025-02-20 03:00:00+00:00,97083.515625,97317.1796875,96985.21875,97146.7421875,1534529536
2025-02-20 04:00:00+00:00,97218.125,97326.8125,97059.7578125,97067.046875,340649984
2025-02-20 05:00:00+00:00,96919.109375,97219.8359375,96919.109375,97219.8359375,0
2025-02-20 06:00:00+00:00,96907.9609375,96989.7890625,96816.453125,96915.9765625,90304512
2025-02-20 07:00:00+00:00,96971.84375,97067.9453125,96820.375,96911.859375,0
2025-02-20 08:00:00+00:00,97174.8515625,97207.765625,96821.203125,96874.21875,0
2025-02-20 09:00:00+00:00,97177.8046875,97272.4140625,97163.6875,97163.6875,660498432
2025-02-20 10:00:00+00:00,97372.9765625,97372.9765625,97114.6796875,97193.109375,0
2025-02-20 11:00:00+00:00,97206.3984375,97372.1015625,97168.8984375,97372.1015625,0
2025-02-20 12:00:00+00:00,97430.5078125,97539.109375,97204.3125,97204.3125,945913856
2025-02-20 13:00:00+00:00,97546.59375,97546.59375,97303.0859375,97437.1640625,0
2025-02-20 14:00:00+00:00,97054.9765625,98037.09375,96958.65625,97567.1796875,928319488
2025-02-20 15:00:00+00:00,96919.6640625,97313.1328125,96900.9296875,96973.6640625,382717952
2025-02-20 16:00:00+00:00,97556.765625,97955.34375,96908.984375,96908.984375,786679808
2025-02-20 17:00:00+00:00,98005.625,98005.625,97555.34375,97555.34375,510427136
2025-02-20 18:00:00+00:00,98337.1328125,98423.015625,97990.8671875,97990.8671875,1691473920
2025-02-20 19:00:00+00:00,98443.15625,98516.453125,98312.453125,98328.8828125,0
2025-02-20 20:00:00+00:00,98423.5,98744.1484375,98382.9609375,98457.296875,0
2025-02-20 21:00:00+00:00,98136.078125,98513.578125,98062.7890625,98513.578125,1125087232
2025-02-20 22:00:00+00:00,98201.84375,98362.453125,98114.4375,98129.4140625,152301568
2025-02-20 23:00:00+00:00,98337.09375,98523.765625,98170.2578125,98170.2578125,0
2025-02-21 00:00:00+00:00,98252.2890625,98513.1875,98139.4453125,98338.84375,179759104
2025-02-21 01:00:00+00:00,98369.3828125,98369.3828125,98174.609375,98268.9921875,0
2025-02-21 02:00:00+00:00,98160.890625,98385.28125,98159.78125,98346.1328125,472440832
2025-02-21 03:00:00+00:00,98177.390625,98306.5859375,98142.5625,98152.3984375,0
2025-02-21 04:00:00+00:00,98228.5859375,98303.3515625,98172.65625,98172.65625,0
2025-02-21 05:00:00+00:00,98361.609375,98390.1953125,98212.1640625,98250.171875,0
2025-02-21 06:00:00+00:00,98412.4140625,98449.4921875,98340.453125,98366.09375,0
2025-02-21 07:00:00+00:00,98206.9453125,98605.90625,98206.9453125,98430.265625,286978048
2025-02-21 08:00:00+00:00,98243.5234375,98272.8203125,98173.75,98219.5,122910720
2025-02-21 09:00:00+00:00,98355.3515625,98903.5859375,98232.265625,98237.046875,1197033472
2025-02-21 10:00:00+00:00,98603.6171875,98652.4296875,98288.203125,98369.0,530479104
2025-02-21 11:00:00+00:00,98658.140625,98798.703125,98548.125,98623.46875,598716416
2025-02-21 12:00:00+00:00,98944.734375,98976.8515625,98559.0546875,98656.6953125,0
2025-02-21 13:00:00+00:00,99392.0,99473.7265625,98844.078125,98927.8984375,2466197504
2025-02-21 14:00:00+00:00,98839.71875,99392.78125,98456.515625,99374.125,0
2025-02-21 15:00:00+00:00,98071.1015625,99293.9765625,97269.3359375,98809.140625,3873384448
2025-02-21 16:00:00+00:00,98245.6640625,98756.734375,97891.1640625,98107.578125,3151556608
2025-02-21 17:00:00+00:00,97009.53125,98401.9375,96885.609375,98229.265625,1825988608
2025-02-21 18:00:00+00:00,96547.625,97164.671875,96547.625,96968.1171875,1677185024
2025-02-21 19:00:00+00:00,95375.4140625,96692.6640625,95240.9375,96520.3515625,1941266432
2025-02-21 20:00:00+00:00,94966.3125,95523.546875,94918.8359375,95265.703125,2098737152
2025-02-21 21:00:00+00:00,95339.3671875,95372.234375,94939.2109375,94939.2109375,540016640
2025-02-21 22:00:00+00:00,95803.28125,95847.7421875,95193.3046875,95321.34375,862916608
2025-02-21 23:00:00+00:00,96134.921875,96148.875,95630.7109375,95796.0078125,750792704
2025-02-22 00:00:00+00:00,96161.015625,96190.5859375,95781.3203125,96117.0703125,279121920
2025-02-22 01:00:00+00:00,96223.53125,96458.5078125,96131.859375,96187.265625,16863232
2025-02-22 02:00:00+00:00,96315.7890625,96439.34375,96105.078125,96231.0,0
2025-02-22 03:00:00+00:00,96290.859375,96338.1796875,96163.5546875,96328.5,0
2025-02-22 04:00:00+00:00,96402.3046875,96448.03125,96291.625,96291.625,0
2025-02-22 05:00:00+00:00,96491.34375,96507.1796875,96351.3203125,96398.78125,0
2025-02-22 06:00:00+00:00,96399.2265625,96570.6640625,96350.4375,96509.984375,0
2025-02-22 07:00:00+00:00,96344.3828125,96488.0859375,96340.8828125,96393.09375,0
2025-02-22 08:00:00+00:00,96214.171875,96328.2734375,96136.5625,96297.8046875,0
2025-02-22 09:00:00+00:00,96468.9375,96495.296875,96175.8984375,96201.734375,0
2025-02-22 10:00:00+00:00,96488.84375,96570.2734375,96447.421875,96485.546875,500469760
2025-02-22 11:00:00+00:00,96590.453125,96599.1015625,96476.8984375,96476.8984375,0
2025-02-22 12:00:00+00:00,96856.4453125,96893.484375,96556.9375,96591.28125,0
2025-02-22 13:00:00+00:00,96558.0078125,96873.1015625,96558.0078125,96837.1953125,0
2025-02-22 14:00:00+00:00,96557.2109375,96704.5078125,96555.4296875,96574.7265625,0
2025-02-22 15:00:00+00:00,96638.5390625,96674.96875,96509.1015625,96542.453125,0
2025-02-22 16:00:00+00:00,96537.1015625,96787.90625,96537.1015625,96610.8046875,0
2025-02-22 17:00:00+00:00,96629.7734375,96665.9921875,96501.6875,96510.6875,0
2025-02-22 18:00:00+00:00,96442.296875,96772.453125,96442.296875,96635.6875,0
2025-02-22 19:00:00+00:00,96627.0703125,96660.640625,96383.890625,96455.984375,0
2025-02-22 20:00:00+00:00,96585.5625,96649.4609375,96537.1328125,96625.40625,0
2025-02-22 21:00:00+00:00,96677.328125,96677.328125,96534.984375,96580.1171875,0
2025-02-22 22:00:00+00:00,96638.1015625,96700.234375,96617.09375,96672.796875,0
2025-02-22 23:00:00+00:00,96580.2578125,96669.0078125,96543.0,96640.5390625,0
2025-02-23 00:00:00+00:00,96643.546875,96643.546875,96524.4921875,96571.046875,0
2025-02-23 01:00:00+00:00,96484.4609375,96657.171875,96431.5546875,96657.171875,0
2025-02-23 02:00:00+00:00,96428.8515625,96512.703125,96421.8359375,96481.46875,0
2025-02-23 03:00:00+00:00,96453.9375,96587.9921875,96426.0625,96426.0625,579642368
2025-02-23 04:00:00+00:00,96418.375,96532.4765625,96418.375,96440.796875,0
2025-02-23 05:00:00+00:00,96239.4921875,96422.8203125,96239.4921875,96422.8203125,32309248
2025-02-23 06:00:00+00:00,96351.59375,96361.6796875,96192.765625,96231.703125,0
2025-02-23 07:00:00+00:00,96557.984375,96580.109375,96316.28125,96355.109375,20264960
2025-02-23 08:00:00+00:00,96375.4296875,96561.6640625,96340.6171875,96558.4375,0
2025-02-23 09:00:00+00:00,96320.21875,96456.765625,96286.9921875,96384.984375,236633088
2025-02-23 10:00:00+00:00,96177.2109375,96320.53125,96138.7421875,96320.53125,0
2025-02-23 11:00:00+00:00,96135.6328125,96252.40625,96120.1953125,96177.28125,0
2025-02-23 12:00:00+00:00,95727.046875,96143.1171875,95698.21875,96124.6640625,120037376
2025-02-23 13:00:00+00:00,95948.7109375,95953.765625,95741.7109375,95742.7734375,159641600
2025-02-23 14:00:00+00:00,95696.2109375,96038.765625,95692.3984375,95938.984375,0
2025-02-23 15:00:00+00:00,95469.6484375,95724.5703125,95469.6484375,95580.9375,0
2025-02-23 16:00:00+00:00,95500.34375,95622.03125,95450.5625,95450.5625,560153600
2025-02-23 17:00:00+00:00,95665.6484375,95732.828125,95280.578125,95457.015625,35622912
2025-02-23 18:00:00+00:00,95745.34375,95879.8671875,95644.5703125,95664.78125,0
2025-02-23 19:00:00+00:00,95751.15625,95859.7265625,95739.5703125,95749.8671875,0
2025-02-23 20:00:00+00:00,95787.8671875,95813.9765625,95704.046875,95772.375,0
2025-02-23 21:00:00+00:00,95768.4921875,95795.8671875,95686.2109375,95795.8671875,0
2025-02-23 22:00:00+00:00,95865.2265625,95924.3125,95572.515625,95759.4296875,883510272
2025-02-23 23:00:00+00:00,96277.328125,96304.7265625,95813.1796875,95813.1796875,71481344
2025-02-24 00:00:00+00:00,96296.4140625,96476.515625,96188.2109375,96267.8515625,718708736
2025-02-24 01:00:00+00:00,95980.046875,96334.828125,95834.2265625,96254.140625,514816000
2025-02-24 02:00:00+00:00,95807.921875,96176.6484375,95807.921875,95983.8125,1310318592
2025-02-24 03:00:00+00:00,95527.703125,95823.4375,95332.796875,95823.4375,288432128
